h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
0.054216,0.008837,-0.055161,0.054216,0.008837,-0.055161,1.007826,-0.940317,2.324034,0.054216,0.008837,-0.055161,1.007826,-0.940317,2.324034,1.007826,-0.940317,2.324034,0.000000,0.000000,1.019605,-0.939728,2.315728,1.019605,-0.939728,2.315728,0.000000,81
0.064051,0.003204,-0.045176,0.064051,0.003204,-0.045176,1.009961,-0.940210,2.322528,0.064051,0.003204,-0.045176,1.009961,-0.940210,2.322528,1.009961,-0.940210,2.322528,0.000000,0.000000,1.008590,-0.938712,2.315728,1.008590,-0.938712,2.315728,0.000000,82
-0.007449,0.008145,-0.036979,-0.007449,0.008145,-0.036979,1.009713,-0.939938,2.321295,-0.007449,0.008145,-0.036979,1.009713,-0.939938,2.321295,1.009713,-0.939938,2.321295,0.000000,0.000000,1.005505,-0.938759,2.315728,1.005505,-0.938759,2.315728,0.000000,83
-0.022881,0.006412,-0.030270,-0.022881,0.006412,-0.030270,1.008950,-0.939725,2.320286,-0.022881,0.006412,-0.030270,1.008950,-0.939725,2.320286,1.008950,-0.939725,2.320286,0.000000,0.000000,1.008277,-0.937029,2.315728,1.008277,-0.937029,2.315728,0.000000,84
-0.003673,0.014670,-0.024805,-0.003673,0.014670,-0.024805,1.008828,-0.939236,2.319459,-0.003673,0.014670,-0.024805,1.008828,-0.939236,2.319459,1.008828,-0.939236,2.319459,0.000000,0.000000,1.013043,-0.938808,2.315728,1.013043,-0.938808,2.315728,0.000000,85
0.022920,0.002335,-0.020292,0.022920,0.002335,-0.020292,1.009592,-0.939158,2.318783,0.022920,0.002335,-0.020292,1.009592,-0.939158,2.318783,1.009592,-0.939158,2.318783,0.000000,0.000000,0.996432,-0.947866,2.349142,0.996432,-0.947866,2.349142,0.000000,86
-0.071558,-0.047357,0.165095,-0.071558,-0.047357,0.165095,1.007207,-0.940736,2.324286,-0.071558,-0.047357,0.165095,1.007207,-0.940736,2.324286,1.007207,-0.940736,2.324286,0.000000,0.000000,1.013477,-0.938902,2.315728,1.013477,-0.938902,2.315728,0.000000,87
0.034100,0.009981,-0.046542,0.034100,0.009981,-0.046542,1.008343,-0.940404,2.322735,0.034100,0.009981,-0.046542,1.008343,-0.940404,2.322735,1.008343,-0.940404,2.322735,0.000000,0.000000,0.979524,-0.947950,2.349142,0.979524,-0.947950,2.349142,0.000000,88
-0.156730,-0.041041,0.143602,-0.156730,-0.041041,0.143602,1.003119,-0.941772,2.327522,-0.156730,-0.041041,0.143602,1.003119,-0.941772,2.327522,1.003119,-0.941772,2.327522,0.000000,0.000000,1.012073,-0.939112,2.315728,1.012073,-0.939112,2.315728,0.000000,89
0.048695,0.014468,-0.064130,0.048695,0.014468,-0.064130,1.004742,-0.941289,2.325384,0.048695,0.014468,-0.064130,1.004742,-0.941289,2.325384,1.004742,-0.941289,2.325384,0.000000,0.000000,1.007266,-0.932697,2.299376,1.007266,-0.932697,2.299376,0.000000,90
0.013722,0.046726,-0.141442,0.013722,0.046726,-0.141442,1.005200,-0.939732,2.320669,0.013722,0.046726,-0.141442,1.005200,-0.939732,2.320669,1.005200,-0.939732,2.320669,0.000000,0.000000,0.991232,-0.943966,2.332315,0.991232,-0.943966,2.332315,0.000000,91
-0.075957,-0.023026,0.063314,-0.075957,-0.023026,0.063314,1.002668,-0.940499,2.322780,-0.075957,-0.023026,0.063314,1.002668,-0.940499,2.322780,1.002668,-0.940499,2.322780,0.000000,0.000000,1.007143,-0.942460,2.332315,1.007143,-0.942460,2.332315,0.000000,92
0.024340,-0.010664,0.051863,0.024340,-0.010664,0.051863,1.003479,-0.940855,2.324508,0.024340,-0.010664,0.051863,1.003479,-0.940855,2.324508,1.003479,-0.940855,2.324508,0.000000,0.000000,1.017596,-0.939600,2.315728,1.017596,-0.939600,2.315728,0.000000,93
0.076772,0.006834,-0.047758,0.076772,0.006834,-0.047758,1.006038,-0.940627,2.322917,0.076772,0.006834,-0.047758,1.006038,-0.940627,2.322917,1.006038,-0.940627,2.322917,0.000000,0.000000,1.004838,-0.939141,2.315728,1.004838,-0.939141,2.315728,0.000000,94
-0.006530,0.008086,-0.039089,-0.006530,0.008086,-0.039089,1.005821,-0.940358,2.321614,-0.006530,0.008086,-0.039089,1.005821,-0.940358,2.321614,1.005821,-0.940358,2.321614,0.000000,0.000000,1.006222,-0.943444,2.332315,1.006222,-0.943444,2.332315,0.000000,95
0.002182,-0.016789,0.058200,0.002182,-0.016789,0.058200,1.005893,-0.940917,2.323554,0.002182,-0.016789,0.058200,1.005893,-0.940917,2.323554,1.005893,-0.940917,2.323554,0.000000,0.000000,0.977735,-0.941460,2.332315,0.977735,-0.941460,2.332315,0.000000,96
-0.153133,-0.002956,0.047643,-0.153133,-0.002956,0.047643,1.000789,-0.941016,2.325142,-0.153133,-0.002956,0.047643,1.000789,-0.941016,2.325142,1.000789,-0.941016,2.325142,0.000000,0.000000,0.991964,-0.942665,2.332315,0.991964,-0.942665,2.332315,0.000000,97
-0.047990,-0.008964,0.039003,-0.047990,-0.008964,0.039003,0.999189,-0.941315,2.326442,-0.047990,-0.008964,0.039003,0.999189,-0.941315,2.326442,0.999189,-0.941315,2.326442,0.000000,0.000000,1.006777,-0.943739,2.332315,1.006777,-0.943739,2.332315,0.000000,98
0.041260,-0.013193,0.031943,0.041260,-0.013193,0.031943,1.000564,-0.941754,2.327507,0.041260,-0.013193,0.031943,1.000564,-0.941754,2.327507,1.000564,-0.941754,2.327507,0.000000,0.000000,0.978708,-0.943476,2.332315,0.978708,-0.943476,2.332315,0.000000,99
-0.118863,-0.009343,0.026128,-0.118863,-0.009343,0.026128,0.996602,-0.942066,2.328377,-0.118863,-0.009343,0.026128,0.996602,-0.942066,2.328377,0.996602,-0.942066,2.328377,0.000000,0.000000,1.007413,-0.946373,2.332315,1.007413,-0.946373,2.332315,0.000000,100
0.058796,-0.023421,0.021415,0.058796,-0.023421,0.021415,0.998562,-0.942846,2.329091,0.058796,-0.023421,0.021415,0.998562,-0.942846,2.329091,0.998562,-0.942846,2.329091,0.000000,0.000000,1.005246,-0.938944,2.315728,1.005246,-0.938944,2.315728,0.000000,101
0.036355,0.021225,-0.072670,0.036355,0.021225,-0.072670,0.999774,-0.942139,2.326669,0.036355,0.021225,-0.072670,0.999774,-0.942139,2.326669,0.999774,-0.942139,2.326669,0.000000,0.000000,1.014116,-0.943389,2.332315,1.014116,-0.943389,2.332315,0.000000,102
0.077975,-0.006802,0.030699,0.077975,-0.006802,0.030699,1.002373,-0.942366,2.327692,0.077975,-0.006802,0.030699,1.002373,-0.942366,2.327692,1.002373,-0.942366,2.327692,0.000000,0.000000,1.007332,-0.943704,2.332315,1.007332,-0.943704,2.332315,0.000000,103
0.026962,-0.007280,0.025141,0.026962,-0.007280,0.025141,1.003272,-0.942608,2.328530,0.026962,-0.007280,0.025141,1.003272,-0.942608,2.328530,1.003272,-0.942608,2.328530,0.000000,0.000000,1.004991,-0.951043,2.418947,1.004991,-0.951043,2.418947,0.000000,104
0.009359,-0.045869,0.491688,0.009359,-0.045869,0.491688,1.003584,-0.944137,2.344920,0.009359,-0.045869,0.491688,1.003584,-0.944137,2.344920,1.003584,-0.944137,2.344920,0.000000,0.000000,0.988382,-0.941997,2.383533,0.988382,-0.941997,2.383533,0.000000,105
-0.082676,0.011646,0.209963,-0.082676,0.011646,0.209963,1.000828,-0.943749,2.351919,-0.082676,0.011646,0.209963,1.000828,-0.943749,2.351919,1.000828,-0.943749,2.351919,0.000000,0.000000,1.001528,-0.957784,2.512263,1.001528,-0.957784,2.512263,0.000000,106
0.003809,-0.076316,0.871983,0.003809,-0.076316,0.871983,1.000955,-0.946293,2.380985,0.003809,-0.076316,0.871983,1.000955,-0.946293,2.380985,1.000955,-0.946293,2.380985,0.000000,0.000000,0.980863,-0.952303,2.512263,0.980863,-0.952303,2.512263,0.000000,107
-0.109271,-0.032678,0.713882,-0.109271,-0.032678,0.713882,0.997313,-0.947382,2.404781,-0.109271,-0.032678,0.713882,0.997313,-0.947382,2.404781,0.997313,-0.947382,2.404781,0.000000,0.000000,1.031541,-0.950829,2.592265,1.031541,-0.950829,2.592265,0.000000,108
0.186133,-0.018749,1.019547,0.186133,-0.018749,1.019547,1.003517,-0.948007,2.438766,0.186133,-0.018749,1.019547,1.003517,-0.948007,2.438766,1.003517,-0.948007,2.438766,0.000000,0.000000,1.031969,-0.950386,2.571790,1.031969,-0.950386,2.571790,0.000000,109
0.154728,-0.012939,0.723410,0.154728,-0.012939,0.723410,1.008675,-0.948438,2.462879,0.154728,-0.012939,0.723410,1.008675,-0.948438,2.462879,1.008675,-0.948438,2.462879,0.000000,0.000000,1.101244,-0.940380,2.592265,1.101244,-0.940380,2.592265,0.000000,110
0.503401,0.043827,0.703604,0.503401,0.043827,0.703604,1.025455,-0.946978,2.486333,0.503401,0.043827,0.703604,1.025455,-0.946978,2.486333,1.025455,-0.946978,2.486333,0.000000,0.000000,1.063194,-0.941450,2.677529,1.063194,-0.941450,2.677529,0.000000,111
0.205232,0.030060,1.039732,0.205232,0.030060,1.039732,1.032296,-0.945976,2.520991,0.205232,0.030060,1.039732,1.032296,-0.945976,2.520991,1.032296,-0.945976,2.520991,0.000000,0.000000,1.101649,-0.960010,2.841063,1.101649,-0.960010,2.841063,0.000000,112
0.377136,-0.076329,1.740582,0.377136,-0.076329,1.740582,1.044867,-0.948520,2.579010,0.377136,-0.076329,1.740582,1.044867,-0.948520,2.579010,1.044867,-0.948520,2.579010,0.000000,0.000000,0.727380,-0.506877,1.639469,0.727380,-0.506877,1.639469,0.000000,113
-1.726508,2.401704,-5.109315,-1.726508,2.401704,-5.109315,0.987317,-0.868463,2.408700,-1.726508,2.401704,-5.109315,0.987317,-0.868463,2.408700,0.987317,-0.868463,2.408700,0.000000,0.000000,1.023141,-0.678292,2.315728,1.023141,-0.678292,2.315728,0.000000,114
0.194805,1.034165,-0.505586,0.194805,1.034165,-0.505586,0.993810,-0.833991,2.391847,0.194805,1.034165,-0.505586,0.993810,-0.833991,2.391847,0.993810,-0.833991,2.391847,0.000000,0.000000,1.023745,-0.686216,2.332315,1.023745,-0.686216,2.332315,0.000000,115
0.162787,0.803617,-0.323732,0.162787,0.803617,-0.323732,0.999236,-0.807204,2.381056,0.162787,0.803617,-0.323732,0.999236,-0.807204,2.381056,0.999236,-0.807204,2.381056,0.000000,0.000000,1.045940,-0.715208,2.401110,1.045940,-0.715208,2.401110,0.000000,116
0.253978,0.500289,0.109055,0.253978,0.500289,0.109055,1.007702,-0.790527,2.384691,0.253978,0.500289,0.109055,1.007702,-0.790527,2.384691,1.007702,-0.790527,2.384691,0.000000,0.000000,1.067149,-0.727116,2.401110,1.067149,-0.727116,2.401110,0.000000,117
0.323281,0.344825,0.089285,0.323281,0.344825,0.089285,1.018478,-0.779033,2.387667,0.323281,0.344825,0.089285,1.018478,-0.779033,2.387667,1.018478,-0.779033,2.387667,0.000000,0.000000,1.073709,-0.735293,2.418947,1.073709,-0.735293,2.418947,0.000000,118
0.300336,0.237864,0.170109,0.300336,0.237864,0.170109,1.028490,-0.771104,2.393337,0.300336,0.237864,0.170109,1.028490,-0.771104,2.393337,1.028490,-0.771104,2.393337,0.000000,0.000000,1.162998,-0.790146,2.512263,1.162998,-0.790146,2.512263,0.000000,119
0.731478,-0.103548,0.646713,0.731478,-0.103548,0.646713,1.052872,-0.774556,2.414894,0.731478,-0.103548,0.646713,1.052872,-0.774556,2.414894,1.052872,-0.774556,2.414894,0.000000,0.000000,1.407267,-1.130161,3.335866,1.407267,-1.130161,3.335866,0.000000,120
1.927224,-1.933799,5.008314,1.927224,-1.933799,5.008314,1.117113,-0.839016,2.581838,1.927224,-1.933799,5.008314,1.117113,-0.839016,2.581838,1.117113,-0.839016,2.581838,0.000000,0.000000,1.410511,-1.144741,3.302037,1.410511,-1.144741,3.302037,0.000000,121
1.595503,-1.662551,3.916497,1.595503,-1.662551,3.916497,1.170296,-0.894434,2.712388,1.595503,-1.662551,3.916497,1.170296,-0.894434,2.712388,1.170296,-0.894434,2.712388,0.000000,0.000000,1.362923,-1.198919,3.370395,1.362923,-1.198919,3.370395,0.000000,122
1.047528,-1.655815,3.578281,1.047528,-1.655815,3.578281,1.205214,-0.949628,2.831664,1.047528,-1.655815,3.578281,1.205214,-0.949628,2.831664,1.205214,-0.949628,2.831664,0.000000,0.000000,1.276140,-1.309331,3.478408,1.276140,-1.309331,3.478408,0.000000,123
0.385702,-1.956083,3.517034,0.385702,-1.956083,3.517034,1.218071,-1.014831,2.948899,0.385702,-1.956083,3.517034,1.218071,-1.014831,2.948899,1.218071,-1.014831,2.948899,0.000000,0.000000,1.258997,-1.295435,3.441643,1.258997,-1.295435,3.441643,0.000000,124
0.222559,-1.525962,2.679563,0.222559,-1.525962,2.679563,1.225489,-1.065696,3.038217,0.222559,-1.525962,2.679563,1.225489,-1.065696,3.038217,1.225489,-1.065696,3.038217,0.000000,0.000000,1.254667,-1.326319,3.441643,1.254667,-1.326319,3.441643,0.000000,125
0.158672,-1.417272,2.193854,0.158672,-1.417272,2.193854,1.230778,-1.112939,3.111346,0.158672,-1.417272,2.193854,1.230778,-1.112939,3.111346,1.230778,-1.112939,3.111346,0.000000,0.000000,1.255556,-1.340753,3.441643,1.255556,-1.340753,3.441643,0.000000,126
0.134743,-1.238873,1.796157,0.134743,-1.238873,1.796157,1.235270,-1.154235,3.171218,0.134743,-1.238873,1.796157,1.235270,-1.154235,3.171218,1.235270,-1.154235,3.171218,0.000000,0.000000,1.228823,-1.382161,3.478408,1.228823,-1.382161,3.478408,0.000000,127
-0.035058,-1.239485,1.670523,-0.035058,-1.239485,1.670523,1.234101,-1.195551,3.226902,-0.035058,-1.239485,1.670523,1.234101,-1.195551,3.226902,1.234101,-1.195551,3.226902,0.000000,0.000000,1.276924,-1.317687,3.405646,1.276924,-1.317687,3.405646,0.000000,128
0.232869,-0.664190,0.972004,0.232869,-0.664190,0.972004,1.241864,-1.217690,3.259302,0.232869,-0.664190,0.972004,1.241864,-1.217690,3.259302,1.241864,-1.217690,3.259302,0.000000,0.000000,1.268841,-1.291952,3.441643,1.268841,-1.291952,3.441643,0.000000,129
0.146710,-0.403837,0.991573,0.146710,-0.403837,0.991573,1.246754,-1.231152,3.292354,0.146710,-0.403837,0.991573,1.246754,-1.231152,3.292354,1.246754,-1.231152,3.292354,0.000000,0.000000,1.268646,-1.301877,3.405646,1.268646,-1.301877,3.405646,0.000000,130
0.119047,-0.384604,0.616114,0.119047,-0.384604,0.616114,1.250722,-1.243972,3.312891,0.119047,-0.384604,0.616114,1.250722,-1.243972,3.312891,1.250722,-1.243972,3.312891,0.000000,0.000000,1.246230,-1.356740,3.405646,1.246230,-1.356740,3.405646,0.000000,131
-0.024437,-0.613250,0.504391,-0.024437,-0.613250,0.504391,1.249908,-1.264413,3.329705,-0.024437,-0.613250,0.504391,1.249908,-1.264413,3.329705,1.249908,-1.264413,3.329705,0.000000,0.000000,1.251023,-1.378731,3.441643,1.251023,-1.378731,3.441643,0.000000,132
0.006076,-0.621668,0.608704,0.006076,-0.621668,0.608704,1.250110,-1.285136,3.349995,0.006076,-0.621668,0.608704,1.250110,-1.285136,3.349995,1.250110,-1.285136,3.349995,0.000000,0.000000,1.239921,-1.368067,3.405646,1.239921,-1.368067,3.405646,0.000000,133
-0.055411,-0.450976,0.302653,-0.055411,-0.450976,0.302653,1.248263,-1.300168,3.360083,-0.055411,-0.450976,0.302653,1.248263,-1.300168,3.360083,1.248263,-1.300168,3.360083,0.000000,0.000000,1.272992,-1.337527,3.405646,1.272992,-1.337527,3.405646,0.000000,134
0.134479,-0.203158,0.247779,0.134479,-0.203158,0.247779,1.252746,-1.306940,3.368342,0.134479,-0.203158,0.247779,1.252746,-1.306940,3.368342,1.252746,-1.306940,3.368342,0.000000,0.000000,1.240112,-1.364349,3.405646,1.240112,-1.364349,3.405646,0.000000,135
-0.068693,-0.312181,0.202839,-0.068693,-0.312181,0.202839,1.250456,-1.317346,3.375104,-0.068693,-0.312181,0.202839,1.250456,-1.317346,3.375104,1.250456,-1.317346,3.375104,0.000000,0.000000,1.250329,-1.362737,3.405646,1.250329,-1.362737,3.405646,0.000000,136
-0.000705,-0.246853,0.166111,-0.000705,-0.246853,0.166111,1.250432,-1.325575,3.380641,-0.000705,-0.246853,0.166111,1.250432,-1.325575,3.380641,1.250432,-1.325575,3.380641,0.000000,0.000000,1.248273,-1.381037,3.441643,1.248273,-1.381037,3.441643,0.000000,137
-0.011734,-0.301591,0.331707,-0.011734,-0.301591,0.331707,1.250041,-1.335628,3.391698,-0.011734,-0.301591,0.331707,1.250041,-1.335628,3.391698,1.250041,-1.335628,3.391698,0.000000,0.000000,1.247069,-1.380855,3.441643,1.247069,-1.380855,3.441643,0.000000,138
-0.016168,-0.245948,0.271611,-0.016168,-0.245948,0.271611,1.249502,-1.343826,3.400751,-0.016168,-0.245948,0.271611,1.249502,-1.343826,3.400751,1.249502,-1.343826,3.400751,0.000000,0.000000,1.245928,-1.387887,3.441643,1.245928,-1.387887,3.441643,0.000000,139
-0.019441,-0.239611,0.222359,-0.019441,-0.239611,0.222359,1.248854,-1.351813,3.408163,-0.019441,-0.239611,0.222359,1.248854,-1.351813,3.408163,1.248854,-1.351813,3.408163,0.000000,0.000000,1.221843,-1.389851,3.441643,1.221843,-1.389851,3.441643,0.000000,140
-0.146896,-0.206856,0.182025,-0.146896,-0.206856,0.182025,1.243958,-1.358708,3.414231,-0.146896,-0.206856,0.182025,1.243958,-1.358708,3.414231,1.243958,-1.358708,3.414231,0.000000,0.000000,1.211808,-1.388971,3.441643,1.211808,-1.388971,3.441643,0.000000,141
-0.174834,-0.164570,0.149102,-0.174834,-0.164570,0.149102,1.238130,-1.364194,3.419201,-0.174834,-0.164570,0.149102,1.238130,-1.364194,3.419201,1.238130,-1.364194,3.419201,0.000000,0.000000,1.208203,-1.384707,3.478408,1.208203,-1.384707,3.478408,0.000000,142
-0.162746,-0.111555,0.321937,-0.162746,-0.111555,0.321937,1.232705,-1.367912,3.429932,-0.162746,-0.111555,0.321937,1.232705,-1.367912,3.429932,1.232705,-1.367912,3.429932,0.000000,0.000000,1.218569,-1.354721,3.441643,1.218569,-1.354721,3.441643,0.000000,143
-0.076872,0.071744,0.063686,-0.076872,0.071744,0.063686,1.230143,-1.365521,3.432055,-0.076872,0.071744,0.063686,1.230143,-1.365521,3.432055,1.230143,-1.365521,3.432055,0.000000,0.000000,0.267675,-0.264710,0.775996,0.267675,-0.264710,0.775996,0.000000,144
-5.233984,5.986290,-14.443860,-5.233984,5.986290,-14.443860,1.055677,-1.165978,2.950593,-5.233984,5.986290,-14.443860,1.055677,-1.165978,2.950593,1.055677,-1.165978,2.950593,0.000000,0.000000,1.060598,-1.019957,2.866070,1.060598,-1.019957,2.866070,0.000000,145
0.026768,0.794077,-0.459645,0.026768,0.794077,-0.459645,1.056569,-1.139508,2.935272,0.026768,0.794077,-0.459645,1.056569,-1.139508,2.935272,1.056569,-1.139508,2.935272,0.000000,0.000000,0.318794,-0.414712,1.235216,0.318794,-0.414712,1.235216,0.000000,146
-4.012075,3.941492,-9.245024,-4.012075,3.941492,-9.245024,0.922833,-1.008125,2.627104,-4.012075,3.941492,-9.245024,0.922833,-1.008125,2.627104,0.922833,-1.008125,2.627104,0.000000,0.000000,0.256764,-0.376782,1.152172,0.256764,-0.376782,1.152172,0.000000,147
-3.622141,3.433299,-8.020771,-3.622141,3.433299,-8.020771,0.802095,-0.893682,2.359745,-3.622141,3.433299,-8.020771,0.802095,-0.893682,2.359745,0.802095,-0.893682,2.359745,0.000000,0.000000,0.269936,-0.378736,1.148109,0.269936,-0.378736,1.148109,0.000000,148
-2.893919,2.800316,-6.589000,-2.893919,2.800316,-6.589000,0.705631,-0.800338,2.140112,-2.893919,2.800316,-6.589000,0.705631,-0.800338,2.140112,0.705631,-0.800338,2.140112,0.000000,0.000000,0.270313,-0.377415,1.144075,0.270313,-0.377415,1.144075,0.000000,149
-2.367294,2.299892,-5.416532,-2.367294,2.299892,-5.416532,0.626721,-0.723675,1.959561,-2.367294,2.299892,-5.416532,0.626721,-0.723675,1.959561,0.626721,-0.723675,1.959561,0.000000,0.000000,0.271966,-0.376151,1.140070,0.271966,-0.376151,1.140070,0.000000,150
-1.929182,1.889858,-4.456458,-1.929182,1.889858,-4.456458,0.562415,-0.660680,1.811012,-1.929182,1.889858,-4.456458,0.562415,-0.660680,1.811012,0.562415,-0.660680,1.811012,0.000000,0.000000,0.291655,-0.382865,1.148109,0.291655,-0.382865,1.148109,0.000000,151
-1.472422,1.510781,-3.604907,-1.472422,1.510781,-3.604907,0.513335,-0.610321,1.690848,-1.472422,1.510781,-3.604907,0.513335,-0.610321,1.690848,0.513335,-0.610321,1.690848,0.000000,0.000000,0.187989,-0.241150,0.820997,0.187989,-0.241150,0.820997,0.000000,152
-1.769254,2.007578,-4.730326,-1.769254,2.007578,-4.730326,0.454359,-0.543401,1.533171,-1.769254,2.007578,-4.730326,0.454359,-0.543401,1.533171,0.454359,-0.543401,1.533171,0.000000,0.000000,0.223859,-0.260359,0.806758,0.223859,-0.260359,0.806758,0.000000,153
-1.253474,1.539201,-3.950289,-1.253474,1.539201,-3.950289,0.412577,-0.492095,1.401495,-1.253474,1.539201,-3.950289,0.412577,-0.492095,1.401495,0.412577,-0.492095,1.401495,0.000000,0.000000,0.225688,-0.268619,0.810775,0.225688,-0.268619,0.810775,0.000000,154
-1.016319,1.215280,-3.212378,-1.016319,1.215280,-3.212378,0.378700,-0.451585,1.294415,-1.016319,1.215280,-3.212378,0.378700,-0.451585,1.294415,0.378700,-0.451585,1.294415,0.000000,0.000000,0.224988,-0.270315,0.923444,0.224988,-0.270315,0.923444,0.000000,155
-0.835901,0.985766,-2.017368,-0.835901,0.985766,-2.017368,0.350836,-0.418726,1.227170,-0.835901,0.985766,-2.017368,0.350836,-0.418726,1.227170,0.350836,-0.418726,1.227170,0.000000,0.000000,0.179954,-0.224136,0.823072,0.179954,-0.224136,0.823072,0.000000,156
-0.929271,1.058198,-2.197523,-0.929271,1.058198,-2.197523,0.319861,-0.383453,1.153919,-0.929271,1.058198,-2.197523,0.319861,-0.383453,1.153919,0.319861,-0.383453,1.153919,0.000000,0.000000,0.182390,-0.205896,0.820997,0.182390,-0.205896,0.820997,0.000000,157
-0.747580,0.965571,-1.810462,-0.747580,0.965571,-1.810462,0.294941,-0.351267,1.093570,-0.747580,0.965571,-1.810462,0.294941,-0.351267,1.093570,0.294941,-0.351267,1.093570,0.000000,0.000000,0.182170,-0.193898,0.827254,0.182170,-0.193898,0.827254,0.000000,158
-0.613256,0.855788,-1.448243,-0.613256,0.855788,-1.448243,0.274499,-0.322741,1.045295,-0.613256,0.855788,-1.448243,0.274499,-0.322741,1.045295,0.274499,-0.322741,1.045295,0.000000,0.000000,0.191266,-0.178376,0.846612,0.191266,-0.178376,0.846612,0.000000,159
-0.452634,0.785066,-1.080462,-0.452634,0.785066,-1.080462,0.259412,-0.296572,1.009280,-0.452634,0.785066,-1.080462,0.259412,-0.296572,1.009280,0.259412,-0.296572,1.009280,0.000000,0.000000,0.190191,-0.162219,0.862306,0.190191,-0.162219,0.862306,0.000000,160
-0.376428,0.730625,-0.799255,-0.376428,0.730625,-0.799255,0.246864,-0.272218,0.982638,-0.376428,0.730625,-0.799255,0.246864,-0.272218,0.982638,0.246864,-0.272218,0.982638,0.000000,0.000000,0.179272,-0.147566,0.873877,0.179272,-0.147566,0.873877,0.000000,161
-0.367568,0.677870,-0.591443,-0.367568,0.677870,-0.591443,0.234612,-0.249622,0.962923,-0.367568,0.677870,-0.591443,0.234612,-0.249622,0.962923,0.234612,-0.249622,0.962923,0.000000,0.000000,0.173178,-0.124781,0.878593,0.173178,-0.124781,0.878593,0.000000,162
-0.334084,0.678897,-0.458601,-0.334084,0.678897,-0.458601,0.223476,-0.226993,0.947637,-0.334084,0.678897,-0.458601,0.223476,-0.226993,0.947637,0.223476,-0.226993,0.947637,0.000000,0.000000,0.169562,-0.109660,0.883360,0.169562,-0.109660,0.883360,0.000000,163
