h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
-0.293187,0.638065,-0.349538,-0.293187,0.638065,-0.349538,0.213703,-0.205724,0.935986,-0.293187,0.638065,-0.349538,0.213703,-0.205724,0.935986,0.213703,-0.205724,0.935986,0.000000,0.000000,0.160975,-0.093989,0.880970,0.160975,-0.093989,0.880970,0.000000,164
-0.286742,0.607622,-0.299179,-0.286742,0.607622,-0.299179,0.204145,-0.185470,0.926013,-0.286742,0.607622,-0.299179,0.204145,-0.185470,0.926013,0.204145,-0.185470,0.926013,0.000000,0.000000,0.157507,-0.088530,0.885763,0.157507,-0.088530,0.885763,0.000000,165
-0.253619,0.527167,-0.218875,-0.253619,0.527167,-0.218875,0.195691,-0.167897,0.918717,-0.253619,0.527167,-0.218875,0.195691,-0.167897,0.918717,0.195691,-0.167897,0.918717,0.000000,0.000000,0.158601,-0.090062,0.883360,0.158601,-0.090062,0.883360,0.000000,166
-0.201703,0.423276,-0.192279,-0.201703,0.423276,-0.192279,0.188967,-0.153788,0.912308,-0.201703,0.423276,-0.192279,0.188967,-0.153788,0.912308,0.188967,-0.153788,0.912308,0.000000,0.000000,0.161310,-0.090471,0.880970,0.161310,-0.090471,0.880970,0.000000,167
-0.150397,0.344327,-0.170411,-0.150397,0.344327,-0.170411,0.183954,-0.142311,0.906627,-0.150397,0.344327,-0.170411,0.183954,-0.142311,0.906627,0.183954,-0.142311,0.906627,0.000000,0.000000,0.160644,-0.092336,0.878593,0.160644,-0.092336,0.878593,0.000000,168
-0.126763,0.271767,-0.152455,-0.126763,0.271767,-0.152455,0.179729,-0.133252,0.901546,-0.126763,0.271767,-0.152455,0.179729,-0.133252,0.901546,0.179729,-0.133252,0.901546,0.000000,0.000000,0.177324,-0.109441,0.855510,0.177324,-0.109441,0.855510,0.000000,169
-0.013079,0.129483,-0.250354,-0.013079,0.129483,-0.250354,0.179293,-0.128936,0.893200,-0.013079,0.129483,-0.250354,0.179293,-0.128936,0.893200,0.179293,-0.128936,0.893200,0.000000,0.000000,0.222399,-0.131325,0.818932,0.222399,-0.131325,0.818932,0.000000,170
0.234417,-0.012993,-0.403875,0.234417,-0.012993,-0.403875,0.187107,-0.129369,0.879738,0.234417,-0.012993,-0.403875,0.187107,-0.129369,0.879738,0.187107,-0.129369,0.879738,0.000000,0.000000,0.245569,-0.150514,0.800806,0.245569,-0.150514,0.800806,0.000000,171
0.317925,-0.114990,-0.429243,0.317925,-0.114990,-0.429243,0.197704,-0.133202,0.865430,0.317925,-0.114990,-0.429243,0.197704,-0.133202,0.865430,0.197704,-0.133202,0.865430,0.000000,0.000000,0.256103,-0.161675,0.791078,0.256103,-0.161675,0.791078,0.000000,172
0.317579,-0.154839,-0.404330,0.317579,-0.154839,-0.404330,0.208290,-0.138363,0.851952,0.317579,-0.154839,-0.404330,0.208290,-0.138363,0.851952,0.208290,-0.138363,0.851952,0.000000,0.000000,0.272641,-0.167580,0.783464,0.272641,-0.167580,0.783464,0.000000,173
0.349939,-0.158880,-0.372448,0.349939,-0.158880,-0.372448,0.219955,-0.143659,0.839537,0.349939,-0.158880,-0.372448,0.219955,-0.143659,0.839537,0.219955,-0.143659,0.839537,0.000000,0.000000,0.289902,-0.173735,0.772315,0.289902,-0.173735,0.772315,0.000000,174
0.380382,-0.163556,-0.365560,0.380382,-0.163556,-0.365560,0.232634,-0.149111,0.827352,0.380382,-0.163556,-0.365560,0.232634,-0.149111,0.827352,0.232634,-0.149111,0.827352,0.000000,0.000000,0.294971,-0.176062,0.770487,0.294971,-0.176062,0.770487,0.000000,175
0.338992,-0.146559,-0.309237,0.338992,-0.146559,-0.309237,0.243934,-0.153996,0.817044,0.338992,-0.146559,-0.309237,0.243934,-0.153996,0.817044,0.243934,-0.153996,0.817044,0.000000,0.000000,0.295031,-0.174766,0.772315,0.295031,-0.174766,0.772315,0.000000,176
0.277871,-0.112948,-0.243239,0.277871,-0.112948,-0.243239,0.253196,-0.157761,0.808936,0.277871,-0.112948,-0.243239,0.253196,-0.157761,0.808936,0.253196,-0.157761,0.808936,0.000000,0.000000,0.283109,-0.176384,0.781584,0.283109,-0.176384,0.781584,0.000000,177
0.162667,-0.101273,-0.148746,0.162667,-0.101273,-0.148746,0.258618,-0.161137,0.803978,0.162667,-0.101273,-0.148746,0.258618,-0.161137,0.803978,0.258618,-0.161137,0.803978,0.000000,0.000000,0.547217,-0.405861,1.664613,0.547217,-0.405861,1.664613,0.000000,178
1.569418,-1.330830,4.680195,1.569418,-1.330830,4.680195,0.310932,-0.205498,0.959984,1.569418,-1.330830,4.680195,0.310932,-0.205498,0.959984,0.310932,-0.205498,0.959984,0.000000,0.000000,0.322499,-0.299983,1.194436,0.322499,-0.299983,1.194436,0.000000,179
0.062899,-0.513816,1.274976,0.062899,-0.513816,1.274976,0.313029,-0.222625,1.002483,0.062899,-0.513816,1.274976,0.313029,-0.222625,1.002483,0.313029,-0.222625,1.002483,0.000000,0.000000,0.302329,-0.303791,1.190071,0.302329,-0.303791,1.190071,0.000000,180
-0.058182,-0.441382,1.020112,-0.058182,-0.441382,1.020112,0.311089,-0.237338,1.036487,-0.058182,-0.441382,1.020112,0.311089,-0.237338,1.036487,0.311089,-0.237338,1.036487,0.000000,0.000000,0.301681,-0.312053,1.194436,0.301681,-0.312053,1.194436,0.000000,181
-0.051169,-0.406307,0.858929,-0.051169,-0.406307,0.858929,0.309384,-0.250881,1.065118,-0.051169,-0.406307,0.858929,0.309384,-0.250881,1.065118,0.309384,-0.250881,1.065118,0.000000,0.000000,0.308170,-0.339658,1.190071,0.308170,-0.339658,1.190071,0.000000,182
-0.006598,-0.482773,0.679504,-0.006598,-0.482773,0.679504,0.309164,-0.266974,1.087768,-0.006598,-0.482773,0.679504,0.309164,-0.266974,1.087768,0.309164,-0.266974,1.087768,0.000000,0.000000,0.303283,-0.376661,1.190071,0.303283,-0.376661,1.190071,0.000000,183
-0.031981,-0.596486,0.556333,-0.031981,-0.596486,0.556333,0.308098,-0.286857,1.106313,-0.031981,-0.596486,0.556333,0.308098,-0.286857,1.106313,0.308098,-0.286857,1.106313,0.000000,0.000000,0.304103,-0.376259,1.190071,0.304103,-0.376259,1.190071,0.000000,184
-0.021724,-0.486177,0.455482,-0.021724,-0.486177,0.455482,0.307374,-0.303063,1.121495,-0.021724,-0.486177,0.455482,0.307374,-0.303063,1.121495,0.307374,-0.303063,1.121495,0.000000,0.000000,0.290350,-0.370345,1.177164,0.290350,-0.370345,1.177164,0.000000,185
-0.092580,-0.365886,0.302728,-0.092580,-0.365886,0.302728,0.304288,-0.315259,1.131586,-0.092580,-0.365886,0.302728,0.304288,-0.315259,1.131586,0.304288,-0.315259,1.131586,0.000000,0.000000,0.276713,-0.379709,1.156263,0.276713,-0.379709,1.156263,0.000000,186
-0.149952,-0.350487,0.134189,-0.149952,-0.350487,0.134189,0.299289,-0.326942,1.136059,-0.149952,-0.350487,0.134189,0.299289,-0.326942,1.136059,0.299289,-0.326942,1.136059,0.000000,0.000000,0.240910,-0.370102,1.185737,0.240910,-0.370102,1.185737,0.000000,187
-0.317475,-0.234708,0.270152,-0.317475,-0.234708,0.270152,0.288707,-0.334765,1.145064,-0.317475,-0.234708,0.270152,0.288707,-0.334765,1.145064,0.288707,-0.334765,1.145064,0.000000,0.000000,0.237546,-0.367200,1.198834,0.237546,-0.367200,1.198834,0.000000,188
-0.278220,-0.176385,0.292382,-0.278220,-0.176385,0.292382,0.279433,-0.340645,1.154811,-0.278220,-0.176385,0.292382,0.279433,-0.340645,1.154811,0.279433,-0.340645,1.154811,0.000000,0.000000,0.251500,-0.353321,1.194436,0.251500,-0.353321,1.194436,0.000000,189
-0.151903,-0.068934,0.215499,-0.151903,-0.068934,0.215499,0.274369,-0.342943,1.161994,-0.151903,-0.068934,0.215499,0.274369,-0.342943,1.161994,0.274369,-0.342943,1.161994,0.000000,0.000000,0.161996,-0.273197,0.928711,0.161996,-0.273197,0.928711,0.000000,190
-0.611093,0.379283,-1.268613,-0.611093,0.379283,-1.268613,0.254000,-0.330300,1.119707,-0.611093,0.379283,-1.268613,0.254000,-0.330300,1.119707,0.254000,-0.330300,1.119707,0.000000,0.000000,0.175452,-0.272152,0.939429,0.175452,-0.272152,0.939429,0.000000,191
-0.427144,0.316215,-0.980365,-0.427144,0.316215,-0.980365,0.239761,-0.319759,1.087028,-0.427144,0.316215,-0.980365,0.239761,-0.319759,1.087028,0.239761,-0.319759,1.087028,0.000000,0.000000,0.187639,-0.245905,0.926070,0.187639,-0.245905,0.926070,0.000000,192
-0.283452,0.401623,-0.875309,-0.283452,0.401623,-0.875309,0.230313,-0.306372,1.057851,-0.283452,0.401623,-0.875309,0.230313,-0.306372,1.057851,0.230313,-0.306372,1.057851,0.000000,0.000000,0.255170,-0.186098,0.873877,0.255170,-0.186098,0.873877,0.000000,193
0.135173,0.654063,-1.000471,0.135173,0.654063,-1.000471,0.234819,-0.284570,1.024502,0.135173,0.654063,-1.000471,0.234819,-0.284570,1.024502,0.234819,-0.284570,1.024502,0.000000,0.000000,0.264950,-0.189106,0.869212,0.264950,-0.189106,0.869212,0.000000,194
0.163856,0.519142,-0.844481,0.163856,0.519142,-0.844481,0.240281,-0.267265,0.996353,0.163856,0.519142,-0.844481,0.240281,-0.267265,0.996353,0.240281,-0.267265,0.996353,0.000000,0.000000,0.272189,-0.191073,0.864596,0.272189,-0.191073,0.864596,0.000000,195
0.173519,0.414342,-0.716495,0.173519,0.414342,-0.716495,0.246065,-0.253454,0.972469,0.173519,0.414342,-0.716495,0.246065,-0.253454,0.972469,0.246065,-0.253454,0.972469,0.000000,0.000000,0.266000,-0.192969,0.866898,0.266000,-0.192969,0.866898,0.000000,196
0.108410,0.328920,-0.574114,0.108410,0.328920,-0.574114,0.249678,-0.242490,0.953332,0.108410,0.328920,-0.574114,0.249678,-0.242490,0.953332,0.249678,-0.242490,0.953332,0.000000,0.000000,0.225551,-0.178220,0.902957,0.225551,-0.178220,0.902957,0.000000,197
-0.131207,0.349503,-0.273939,-0.131207,0.349503,-0.273939,0.245305,-0.230840,0.944201,-0.131207,0.349503,-0.273939,0.245305,-0.230840,0.944201,0.245305,-0.230840,0.944201,0.000000,0.000000,0.190643,-0.175501,0.955977,0.190643,-0.175501,0.955977,0.000000,198
-0.297259,0.300934,0.064031,-0.297259,0.300934,0.064031,0.235396,-0.220808,0.946335,-0.297259,0.300934,0.064031,0.235396,-0.220808,0.946335,0.235396,-0.220808,0.946335,0.000000,0.000000,0.159238,-0.178926,0.910532,0.159238,-0.178926,0.910532,0.000000,199
-0.414151,0.227757,-0.194691,-0.414151,0.227757,-0.194691,0.221591,-0.213217,0.939846,-0.414151,0.227757,-0.194691,0.221591,-0.213217,0.939846,0.221591,-0.213217,0.939846,0.000000,0.000000,0.166838,-0.179698,0.880970,0.166838,-0.179698,0.880970,0.000000,200
-0.297752,0.182284,-0.320177,-0.297752,0.182284,-0.320177,0.211666,-0.207140,0.929173,-0.297752,0.182284,-0.320177,0.211666,-0.207140,0.929173,0.211666,-0.207140,0.929173,0.000000,0.000000,0.160465,-0.177980,0.876229,0.160465,-0.177980,0.876229,0.000000,201
-0.278436,0.158581,-0.287917,-0.278436,0.158581,-0.287917,0.202385,-0.201854,0.919576,-0.278436,0.158581,-0.287917,0.202385,-0.201854,0.919576,0.202385,-0.201854,0.919576,0.000000,0.000000,0.138226,-0.179901,0.873877,0.138226,-0.179901,0.873877,0.000000,202
-0.348899,0.119378,-0.248519,-0.348899,0.119378,-0.248519,0.190755,-0.197875,0.911292,-0.348899,0.119378,-0.248519,0.190755,-0.197875,0.911292,0.190755,-0.197875,0.911292,0.000000,0.000000,0.134070,-0.180137,0.873877,0.134070,-0.180137,0.873877,0.000000,203
-0.308257,0.096465,-0.203465,-0.308257,0.096465,-0.203465,0.180480,-0.194660,0.904510,-0.308257,0.096465,-0.203465,0.180480,-0.194660,0.904510,0.180480,-0.194660,0.904510,0.000000,0.000000,0.097459,-0.196729,0.878593,0.097459,-0.196729,0.878593,0.000000,204
-0.451470,-0.011254,-0.140941,-0.451470,-0.011254,-0.140941,0.165431,-0.195035,0.899812,-0.451470,-0.011254,-0.140941,0.165431,-0.195035,0.899812,0.165431,-0.195035,0.899812,0.000000,0.000000,0.057339,-0.210560,0.890609,0.057339,-0.210560,0.890609,0.000000,205
-0.587814,-0.084431,-0.050045,-0.587814,-0.084431,-0.050045,0.145837,-0.197849,0.898143,-0.587814,-0.084431,-0.050045,0.145837,-0.197849,0.898143,0.145837,-0.197849,0.898143,0.000000,0.000000,0.002179,-0.199950,0.926070,0.002179,-0.199950,0.926070,0.000000,206
-0.781224,-0.011422,0.151860,-0.781224,-0.011422,0.151860,0.119796,-0.198230,0.903205,-0.781224,-0.011422,0.151860,0.119796,-0.198230,0.903205,0.119796,-0.198230,0.903205,0.000000,0.000000,-0.014105,-0.482047,2.383533,-0.014105,-0.482047,2.383533,0.000000,207
-0.728162,-1.543421,8.050140,-0.728162,-1.543421,8.050140,0.095524,-0.249677,1.171543,-0.728162,-1.543421,8.050140,0.095524,-0.249677,1.171543,0.095524,-0.249677,1.171543,0.000000,0.000000,-0.067855,-0.433447,2.251674,-0.067855,-0.433447,2.251674,0.000000,208
-0.888466,-0.999353,5.873827,-0.888466,-0.999353,5.873827,0.065908,-0.282989,1.367338,-0.888466,-0.999353,5.873827,0.065908,-0.282989,1.367338,0.065908,-0.282989,1.367338,0.000000,0.000000,-0.138456,-0.424132,2.106039,-0.138456,-0.424132,2.106039,0.000000,209
-1.111350,-0.767544,4.017119,-1.111350,-0.767544,4.017119,0.028863,-0.308574,1.501242,-1.111350,-0.767544,4.017119,0.028863,-0.308574,1.501242,0.028863,-0.308574,1.501242,0.000000,0.000000,-0.245739,-0.383671,1.854193,-0.245739,-0.383671,1.854193,0.000000,210
-1.493308,-0.408383,1.919374,-1.493308,-0.408383,1.919374,-0.020914,-0.322187,1.565221,-1.493308,-0.408383,1.919374,-0.020914,-0.322187,1.565221,-0.020914,-0.322187,1.565221,0.000000,0.000000,-0.294035,-0.390476,1.726393,-0.294035,-0.390476,1.726393,0.000000,211
-1.485259,-0.371357,0.876449,-1.485259,-0.371357,0.876449,-0.070422,-0.334565,1.594436,-1.485259,-0.371357,0.876449,-0.070422,-0.334565,1.594436,-0.070422,-0.334565,1.594436,0.000000,0.000000,-0.338570,-0.377066,1.631256,-0.338570,-0.377066,1.631256,0.000000,212
-1.458211,-0.231123,0.200236,-1.458211,-0.231123,0.200236,-0.119029,-0.342269,1.601110,-1.458211,-0.231123,0.200236,-0.119029,-0.342269,1.601110,-0.119029,-0.342269,1.601110,0.000000,0.000000,-0.351259,-0.343874,1.599209,-0.351259,-0.343874,1.599209,0.000000,213
-1.262882,-0.008724,-0.010346,-1.262882,-0.008724,-0.010346,-0.161125,-0.342560,1.600765,-1.262882,-0.008724,-0.010346,-0.161125,-0.342560,1.600765,-0.161125,-0.342560,1.600765,0.000000,0.000000,-0.293065,-0.367805,1.783116,-0.293065,-0.367805,1.783116,0.000000,214
-0.717497,-0.137286,0.991645,-0.717497,-0.137286,0.991645,-0.185042,-0.347136,1.633820,-0.717497,-0.137286,0.991645,-0.185042,-0.347136,1.633820,-0.185042,-0.347136,1.633820,0.000000,0.000000,-0.334925,-0.364477,1.699363,-0.334925,-0.364477,1.699363,0.000000,215
-0.815073,-0.094300,0.356426,-0.815073,-0.094300,0.356426,-0.212211,-0.350280,1.645701,-0.815073,-0.094300,0.356426,-0.212211,-0.350280,1.645701,-0.212211,-0.350280,1.645701,0.000000,0.000000,-0.311231,-0.365660,1.717288,-0.311231,-0.365660,1.717288,0.000000,216
-0.538482,-0.083638,0.389285,-0.538482,-0.083638,0.389285,-0.230160,-0.353068,1.658677,-0.538482,-0.083638,0.389285,-0.230160,-0.353068,1.658677,-0.230160,-0.353068,1.658677,0.000000,0.000000,-0.123051,-0.209685,1.044945,-0.123051,-0.209685,1.044945,0.000000,217
0.582467,0.779725,-3.337526,0.582467,0.779725,-3.337526,-0.210745,-0.327077,1.547426,0.582467,0.779725,-3.337526,-0.210745,-0.327077,1.547426,-0.210745,-0.327077,1.547426,0.000000,0.000000,-0.084697,-0.229388,1.031702,-0.084697,-0.229388,1.031702,0.000000,218
0.685454,0.531243,-2.804554,0.685454,0.531243,-2.804554,-0.187896,-0.309369,1.453941,0.685454,0.531243,-2.804554,-0.187896,-0.309369,1.453941,-0.187896,-0.309369,1.453941,0.000000,0.000000,-0.079904,-0.260118,1.018790,-0.079904,-0.260118,1.018790,0.000000,219
0.587272,0.267828,-2.366384,0.587272,0.267828,-2.366384,-0.168321,-0.300441,1.375062,0.587272,0.267828,-2.366384,-0.168321,-0.300441,1.375062,-0.168321,-0.300441,1.375062,0.000000,0.000000,-0.080897,-0.288824,1.021987,-0.080897,-0.288824,1.021987,0.000000,220
0.475416,0.063176,-1.920047,0.475416,0.063176,-1.920047,-0.152473,-0.298335,1.311060,0.475416,0.063176,-1.920047,-0.152473,-0.298335,1.311060,-0.152473,-0.298335,1.311060,0.000000,0.000000,-0.094153,-0.315138,1.038281,-0.094153,-0.315138,1.038281,0.000000,221
0.317151,-0.091373,-1.483394,0.317151,-0.091373,-1.483394,-0.141902,-0.301381,1.261614,0.317151,-0.091373,-1.483394,-0.141902,-0.301381,1.261614,-0.141902,-0.301381,1.261614,0.000000,0.000000,-0.095105,-0.319663,1.034981,-0.095105,-0.319663,1.034981,0.000000,222
0.254482,-0.099415,-1.232461,0.254482,-0.099415,-1.232461,-0.133419,-0.304695,1.220532,0.254482,-0.099415,-1.232461,-0.133419,-0.304695,1.220532,-0.133419,-0.304695,1.220532,0.000000,0.000000,-0.095303,-0.320515,1.034981,-0.095303,-0.320515,1.034981,0.000000,223
0.207275,-0.086031,-1.009033,0.207275,-0.086031,-1.009033,-0.126510,-0.307563,1.186897,0.207275,-0.086031,-1.009033,-0.126510,-0.307563,1.186897,-0.126510,-0.307563,1.186897,0.000000,0.000000,-0.096576,-0.319560,1.034981,-0.096576,-0.319560,1.034981,0.000000,224
0.162780,-0.065242,-0.826135,0.162780,-0.065242,-0.826135,-0.121084,-0.309737,1.159360,0.162780,-0.065242,-0.826135,-0.121084,-0.309737,1.159360,-0.121084,-0.309737,1.159360,0.000000,0.000000,-0.096339,-0.315427,1.034981,-0.096339,-0.315427,1.034981,0.000000,225
0.134561,-0.030942,-0.676385,0.134561,-0.030942,-0.676385,-0.116598,-0.310769,1.136813,0.134561,-0.030942,-0.676385,-0.116598,-0.310769,1.136813,-0.116598,-0.310769,1.136813,0.000000,0.000000,-0.096806,-0.309393,1.031702,-0.096806,-0.309393,1.031702,0.000000,226
0.107633,0.007481,-0.571618,0.107633,0.007481,-0.571618,-0.113011,-0.310519,1.117759,0.107633,0.007481,-0.571618,-0.113011,-0.310519,1.117759,-0.113011,-0.310519,1.117759,0.000000,0.000000,-0.146270,-0.336751,1.190071,-0.146270,-0.336751,1.190071,0.000000,227
-0.180864,-0.142643,0.393237,-0.180864,-0.142643,0.393237,-0.119039,-0.315274,1.130867,-0.180864,-0.142643,0.393237,-0.119039,-0.315274,1.130867,-0.119039,-0.315274,1.130867,0.000000,0.000000,-0.219485,-0.306944,1.370376,-0.219485,-0.306944,1.370376,0.000000,228
-0.546230,0.045292,1.302463,-0.546230,0.045292,1.302463,-0.137247,-0.313764,1.174283,-0.546230,0.045292,1.302463,-0.137247,-0.313764,1.174283,-0.137247,-0.313764,1.174283,0.000000,0.000000,-0.304486,-0.394274,1.708278,-0.304486,-0.394274,1.708278,0.000000,229
-0.909458,-0.437813,2.903906,-0.909458,-0.437813,2.903906,-0.167562,-0.328358,1.271080,-0.909458,-0.437813,2.903906,-0.167562,-0.328358,1.271080,-0.167562,-0.328358,1.271080,0.000000,0.000000,-0.319839,-0.392126,1.664613,-0.319839,-0.392126,1.664613,0.000000,230
-0.828096,-0.346774,2.140070,-0.828096,-0.346774,2.140070,-0.195166,-0.339917,1.342415,-0.828096,-0.346774,2.140070,-0.195166,-0.339917,1.342415,-0.195166,-0.339917,1.342415,0.000000,0.000000,-0.327953,-0.384548,1.647766,-0.327953,-0.384548,1.647766,0.000000,231
-0.722111,-0.242706,1.660513,-0.722111,-0.242706,1.660513,-0.219236,-0.348007,1.397766,-0.722111,-0.242706,1.660513,-0.219236,-0.348007,1.397766,-0.219236,-0.348007,1.397766,0.000000,0.000000,-0.329403,-0.386430,1.656147,-0.329403,-0.386430,1.656147,0.000000,232
-0.599098,-0.208946,1.405091,-0.599098,-0.208946,1.405091,-0.239206,-0.354972,1.444602,-0.599098,-0.208946,1.405091,-0.239206,-0.354972,1.444602,-0.239206,-0.354972,1.444602,0.000000,0.000000,-0.326632,-0.387674,1.656147,-0.326632,-0.387674,1.656147,0.000000,233
-0.475424,-0.177832,1.150385,-0.475424,-0.177832,1.150385,-0.255053,-0.360900,1.482948,-0.475424,-0.177832,1.150385,-0.255053,-0.360900,1.482948,-0.255053,-0.360900,1.482948,0.000000,0.000000,-0.345838,-0.407425,1.615074,-0.345838,-0.407425,1.615074,0.000000,234
-0.493695,-0.253001,0.718507,-0.493695,-0.253001,0.718507,-0.271510,-0.369333,1.506899,-0.493695,-0.253001,0.718507,-0.271510,-0.369333,1.506899,-0.271510,-0.369333,1.506899,0.000000,0.000000,-0.357878,-0.415520,1.591393,-0.357878,-0.415520,1.591393,0.000000,235
-0.469683,-0.251166,0.459498,-0.469683,-0.251166,0.459498,-0.287166,-0.377706,1.522215,-0.469683,-0.251166,0.459498,-0.287166,-0.377706,1.522215,-0.287166,-0.377706,1.522215,0.000000,0.000000,-0.368776,-0.418992,1.575989,-0.368776,-0.418992,1.575989,0.000000,236
-0.443797,-0.224520,0.292432,-0.443797,-0.224520,0.292432,-0.301959,-0.385190,1.531963,-0.443797,-0.224520,0.292432,-0.301959,-0.385190,1.531963,-0.301959,-0.385190,1.531963,0.000000,0.000000,-0.375830,-0.419228,1.553433,-0.375830,-0.419228,1.553433,0.000000,237
-0.401719,-0.185105,0.116751,-0.401719,-0.185105,0.116751,-0.315350,-0.391360,1.535855,-0.401719,-0.185105,0.116751,-0.315350,-0.391360,1.535855,-0.315350,-0.391360,1.535855,0.000000,0.000000,-0.382359,-0.450817,1.568398,-0.382359,-0.450817,1.568398,0.000000,238
-0.364400,-0.323328,0.176936,-0.364400,-0.323328,0.176936,-0.327496,-0.402137,1.541752,-0.364400,-0.323328,0.176936,-0.327496,-0.402137,1.541752,-0.327496,-0.402137,1.541752,0.000000,0.000000,-0.382167,-0.457886,1.560879,-0.382167,-0.457886,1.560879,0.000000,239
-0.297301,-0.303171,0.104027,-0.297301,-0.303171,0.104027,-0.337407,-0.412243,1.545220,-0.297301,-0.303171,0.104027,-0.337407,-0.412243,1.545220,-0.337407,-0.412243,1.545220,0.000000,0.000000,-0.385879,-0.458931,1.546057,-0.385879,-0.458931,1.546057,0.000000,240
-0.263597,-0.253887,0.004549,-0.263597,-0.253887,0.004549,-0.346193,-0.420706,1.545372,-0.263597,-0.253887,0.004549,-0.346193,-0.420706,1.545372,-0.346193,-0.420706,1.545372,0.000000,0.000000,-0.298693,-0.358236,1.203264,-0.298693,-0.358236,1.203264,0.000000,241
0.258310,0.339713,-1.860409,0.258310,0.339713,-1.860409,-0.337583,-0.409382,1.483358,0.258310,0.339713,-1.860409,-0.337583,-0.409382,1.483358,-0.337583,-0.409382,1.483358,0.000000,0.000000,-0.220302,-0.349782,1.072479,-0.220302,-0.349782,1.072479,0.000000,242
0.637777,0.324108,-2.234387,0.637777,0.324108,-2.234387,-0.316324,-0.398579,1.408878,0.637777,0.324108,-2.234387,-0.316324,-0.398579,1.408878,-0.316324,-0.398579,1.408878,0.000000,0.000000,-0.213680,-0.323477,0.953179,-0.213680,-0.323477,0.953179,0.000000,243
0.558187,0.408413,-2.478139,0.558187,0.408413,-2.478139,-0.297717,-0.384965,1.326274,0.558187,0.408413,-2.478139,-0.297717,-0.384965,1.326274,-0.297717,-0.384965,1.326274,0.000000,0.000000,-0.126303,-0.306566,0.936726,-0.126303,-0.306566,0.936726,0.000000,244
0.932166,0.426339,-2.118380,0.932166,0.426339,-2.118380,-0.266645,-0.370754,1.255661,0.932166,0.426339,-2.118380,-0.266645,-0.370754,1.255661,-0.266645,-0.370754,1.255661,0.000000,0.000000,-0.078565,-0.320951,0.950397,-0.078565,-0.320951,0.950397,0.000000,245
